comp,post_bugs,size,complexity,prior_changes,change_churn,prior_bugs,total,minor,major,ownership,entropy,review_rate,review_churn_rate,voters,minor_voters,major_voters,voter_ownership,self_reviews,too_quick,little_discussion,median_revspeed,mean_revspeed,median_discussion,mean_discussion,minor_wrote_no_major_revd,minor_wrote_no_owner_revd,median_voterscore,mean_voterscore,actors,minor_actors,major_actors,actor_ownership,owner_more_author,median_maxexp,mean_maxexp,median_minexp,mean_minexp,subsystem,DataClass,TraditionBreaker,SchizophrenicClass,GodClass,GodModule,SchizophrenicModule,DataModule,FeatureEnvy,DataClumps,SiblingDuplication,InternalDuplication,ExternalDuplication,MessageChains
qtbase.examples/sql/sqlbrowser,0,520,0.178846154,1,14,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,9,9,0,0,24,0,24,1,0,1,1,0.733333333,0.802622959,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/sql/sqlwidgetmapper,0,128,0.046875001,1,6,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,5,5,0,0,10,0,10,1,0,1,1,0.666666667,0.694444444,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/sql/tablemodel,0,30,0.133333336,1,2,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,5,5,0,0,10,0,10,1,0,1,1,0.666666667,0.694444444,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/threads/mandelbrot,0,324,0.160493827,3,15,1,3,0,3,0.333333333,0.985629913,1,1,7,0,7,1,1,0,0,63.70454545,402.9920834,0.03030303,0.026800505,6,6,0,0,16,0,16,1,0,1,1,0.666666667,0.793028322,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/threads/queuedcustomtype,0,265,0.109433963,2,16,0,2,0,2,0.5,0.987638599,1,1,7,0,7,1,2,1,0,17.51652744,17.51652744,0.000149987,0.000149987,6,6,0,0,14,0,14,1,0,1,1,0.666666667,0.755208333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/threads/semaphores,0,47,0.106382981,1,2,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,5,5,0,0,10,0,10,1,0,1,1,0.666666667,0.694444444,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/threads/waitconditions,0,65,0.13846154,1,2,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,5,5,0,0,10,0,10,1,0,1,1,0.666666667,0.694444444,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/tools/contiguouscache,0,65,0.246153847,1,6,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,5,5,0,0,10,0,10,1,0,1,1,0.666666667,0.722222222,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/tools/customtype,0,68,0.147058825,1,6,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,5,5,0,0,11,0,11,1,0,1,1,0.666666667,0.718827789,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/tools/customtypesending,0,97,0.113402063,1,10,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,6,6,0,0,13,0,13,1,0,1,1,0.666666667,0.758995248,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/touch/dials,0,12,0.083333341,1,2,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,4,4,0,0,8,0,8,1,0,1,1,0.666666667,0.666666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/touch/fingerpaint,0,307,0.120521173,2,12,1,2,0,2,0.5,1,1,1,6,0,6,1,1,1,1,18.01578827,18.01578827,0.019280011,0.019280011,7,7,0,0,19,0,19,0.9,0,1,0.942857143,0.666666667,0.697936508,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/touch/knobs,0,54,0.129629631,1,6,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,5,5,0,0,11,0,11,1,0,1,1,0.666666667,0.698412698,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/touch/pinchzoom,0,182,0.181318682,2,12,0,2,0,2,0.5,0.984718479,1,1,7,0,7,1,2,1,0,17.51652744,17.51652744,0.000149987,0.000149987,5,5,0,0,14,0,14,1,0,1,1,0.666666667,0.723639456,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/animation/animatedtiles,0,165,0.115151516,1,2,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,2,2,0,0,8,0,8,1,0,1,1,0.666666667,0.711111111,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/animation/appchooser,0,100,0.120000001,2,4,0,2,0,2,0.5,1,1,1,7,0,7,1,2,1,0,17.51652744,17.51652744,0.000149987,0.000149987,2,2,0,0,11,0,11,1,0,1,1,0.733333333,0.752083333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/animation/easing,0,209,0.114832536,2,12,0,2,0,2,0.5,0.978495736,1,1,7,0,7,1,2,1,0,17.51652744,17.51652744,0.000149987,0.000149987,3,3,0,0,16,0,16,1,0,1,1,0.8,0.801666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/animation/moveblocks,0,210,0.076190477,1,2,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,2,2,0,0,8,0,8,1,0,1,1,0.666666667,0.711111111,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/animation/states,0,210,0.028571429,1,2,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,2,2,0,0,8,0,8,1,0,1,1,0.666666667,0.711111111,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/animation/stickman,1,690,0.133333333,2,72,0,2,0,2,0.5,0.984436751,1,1,7,0,7,1,1,1,0,17.51652744,17.51652744,0.000149987,0.000149987,4,4,0,0,18,0,18,1,0,1,1,0.8375,0.823411901,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/animation/sub-attaq,0,1409,0.124201561,3,72,1,2,0,2,0.666666667,0.996466224,1,1,11,0,11,1,1,1,0,33.73670475,39.32591279,0.00041511,0.023980722,3,3,0,0,18,0,18,1,0,1,1,0.858333333,0.83125,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/desktop/screenshot,0,151,0.125827815,1,6,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,3,3,0,0,10,0,10,1,0,1,1,0.733333333,0.783333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/desktop/systray,0,228,0.078947369,2,41,1,2,0,2,0.5,1,1,1,6,0,6,1,1,0,0,34.98549523,34.98549523,0.014334956,0.014334956,3,3,0,0,12,0,12,1,0,1,1,0.8,0.826666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/dialogs/classwizard,0,393,0.083969466,3,12,1,3,0,3,0.333333333,0.986112007,1,1,8,0,8,1,2,1,0,33.73670475,31.64738193,0.000201491,0.030403022,2,2,0,0,13,0,13,1,0,1,1,0.8,0.801666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/dialogs/configdialog,0,185,0.048648649,2,11,1,2,0,2,0.5,1,1,1,6,0,6,1,1,0,0,2365.920273,2365.920273,0.003792731,0.003792731,2,2,0,0,10,0,10,1,0,1,1,0.8,0.821054422,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/dialogs/extension,0,78,0.03846154,1,6,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,2,2,0,0,8,0,8,1,0,1,1,0.666666667,0.711111111,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/dialogs/findfiles,0,187,0.128342246,2,7,0,2,0,2,0.5,0.974110895,1,1,10,0,10,1,1,0,0,5984.443352,5984.443352,0.250049242,0.250049242,2,2,0,0,13,0,13,1,0,1,1,0.733333333,0.783333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/dialogs/licensewizard,0,314,0.095541402,3,12,2,3,0,3,0.333333333,1,1,1,7,0,7,1,1,1,1,33.73670475,31.98022248,0.038461538,0.043156371,2,2,0,0,12,0,12,1,0,1,1,0.8,0.806666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/dialogs/sipdialog,0,68,0.11764706,2,8,0,2,0,2,0.5,0.974110895,1,1,7,0,7,1,2,1,0,17.51652744,17.51652744,0.000149987,0.000149987,2,2,0,0,11,0,11,1,0,1,1,0.733333333,0.752083333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/dialogs/standarddialogs,0,422,0.090047394,3,30,1,3,0,3,0.333333333,0.984004626,0.666666667,0.266666667,6,0,6,1,1,0,0,46.82289783,46.82289783,0.045503787,0.045503787,2,2,0,0,10,0,10,1,0,1,1,0.733333333,0.783333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/dialogs/tabdialog,0,154,0.077922079,2,7,0,2,0,2,0.5,0.975176744,1,1,10,0,10,1,1,0,0,5984.443352,5984.443352,0.250049242,0.250049242,3,3,0,0,15,0,15,1,0,1,1,0.8,0.814166667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/dialogs/trivialwizard,0,57,0.0877193,2,5,1,2,0,2,0.5,1,1,1,6,0,6,1,1,0,0,46.82289783,46.82289783,0.045503787,0.045503787,2,2,0,0,10,0,10,1,0,1,1,0.733333333,0.783333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/draganddrop/draggableicons,0,126,0.11904762,2,10,0,2,0,2,0.5,0.976740528,1,1,7,0,7,1,2,1,0,17.51652744,17.51652744,0.000149987,0.000149987,3,3,0,0,13,0,13,1,0,1,1,0.8,0.801666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/draganddrop/draggabletext,0,135,0.148148149,1,10,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,3,3,0,0,10,0,10,1,0,1,1,0.733333333,0.783333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/draganddrop/dropsite,0,174,0.120689656,2,22,0,2,0,2,0.5,0.980416899,1,1,7,0,7,1,1,1,0,17.51652744,17.51652744,0.000149987,0.000149987,3,3,0,0,13,0,13,1,0,1,1,0.8,0.801666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/draganddrop/fridgemagnets,0,187,0.13368984,1,10,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,3,3,0,0,10,0,10,1,0,1,1,0.733333333,0.783333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/draganddrop/puzzle,0,362,0.140883978,1,14,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,4,4,0,0,14,0,14,1,0,1,1,0.8,0.814166667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/effects/blurpicker,0,158,0.126582279,1,10,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,2,2,0,0,8,0,8,1,0,1,1,0.666666667,0.711111111,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/effects/fademessage,0,93,0.075268818,1,6,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,2,2,0,0,8,0,8,1,0,1,1,0.666666667,0.711111111,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/effects/lighting,0,100,0.090000001,1,6,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,2,2,0,0,8,0,8,1,0,1,1,0.666666667,0.711111111,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/graphicsview/anchorlayout,0,63,0.031746033,1,2,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,3,3,0,0,10,0,10,1,0,1,1,0.733333333,0.783333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/graphicsview/basicgraphicslayouts,0,123,0.089430895,1,10,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,3,3,0,0,10,0,10,1,0,1,1,0.733333333,0.783333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/graphicsview/boxes,0,2318,0.165660052,2,30,0,2,0,2,0.5,0.991452066,1,1,7,0,7,1,2,1,0,17.51652744,17.51652744,0.000149987,0.000149987,4,4,0,0,19,0,19,1,0,1,1,0.8375,0.822309548,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/graphicsview/boxes/3rdparty,0,125,0.136000001,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3,0,3,1,1,1,1,0.8,0.8,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/graphicsview/chip,0,444,0.112612613,5,30,3,5,0,5,0.2,0.983345269,1,1,10,0,10,1,2,2,1,33.73670475,434.1825853,0.038461538,0.067752303,4,4,0,0,23,0,23,1,0,1,1,0.9,0.871759259,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/graphicsview/collidingmice,0,143,0.188811189,2,8,0,2,0,2,0.5,0.975176744,1,1,7,0,7,1,1,1,0,17.51652744,17.51652744,0.000149987,0.000149987,3,3,0,0,13,0,13,1,0,1,1,0.8,0.801666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/graphicsview/diagramscene,0,996,0.120481928,1,22,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,5,5,0,0,17,0,17,1,0,1,1,0.86875,0.845138889,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/graphicsview/dragdroprobot,0,363,0.110192838,2,14,0,2,0,2,0.5,0.979545587,1,1,7,0,7,1,1,1,0,17.51652744,17.51652744,0.000149987,0.000149987,2,2,0,0,11,0,11,1,0,1,1,0.733333333,0.752083333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/graphicsview/elasticnodes,0,425,0.143529412,3,26,1,3,0,3,0.333333333,0.983262287,1,1,8,0,8,1,1,1,0,33.73670475,382.1893516,0.000201491,0.016766658,3,3,0,0,15,0,15,1,0,1,1,0.8375,0.834722222,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/graphicsview/embeddeddialogs,0,234,0.196581197,2,18,0,2,0,2,0.5,0.981616713,1,1,7,0,7,1,2,1,0,17.51652744,17.51652744,0.000149987,0.000149987,4,4,0,0,17,0,17,1,0,1,1,0.8375,0.824305556,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/graphicsview/flowlayout,0,209,0.153110048,1,10,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,3,3,0,0,10,0,10,1,0,1,1,0.733333333,0.783333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/graphicsview/padnavigator,0,359,0.075208914,2,20,1,2,0,2,0.5,1,1,1,7,0,7,1,1,0,0,527.8933524,527.8933524,0.125049242,0.125049242,4,4,0,0,17,0,17,1,0,1,1,0.86875,0.845138889,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/graphicsview/simpleanchorlayout,0,58,0.05172414,1,2,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,3,3,0,0,10,0,10,1,0,1,1,0.733333333,0.783333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/graphicsview/weatheranchorlayout,0,171,0.087719299,1,2,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,3,3,0,0,10,0,10,1,0,1,1,0.733333333,0.783333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/itemviews/addressbook,0,450,0.133333334,2,84,0,2,0,2,0.5,0.989402403,1,1,7,0,7,1,2,1,0,17.51652744,17.51652744,0.000149987,0.000149987,3,3,0,0,13,0,13,1,0,1,1,0.8,0.801666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/itemviews/basicsortfiltermodel,0,171,0.064327486,1,6,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,3,3,0,0,10,0,10,1,0,1,1,0.733333333,0.783333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/itemviews/chart,0,546,0.184981685,1,10,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,4,4,0,0,11,0,11,1,0,1,1,0.8,0.826666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/itemviews/coloreditorfactory,0,87,0.11494253,1,10,0,1,0,1,1,1,1,1,5,0,5,1,0,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,2,2,0,0,8,0,8,1,0,1,1,0.666666667,0.711111111,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/itemviews/combowidgetmapper,0,109,0.055045872,2,10,0,2,0,2,0.5,0.975176744,1,1,7,0,7,1,2,1,0,17.51652744,17.51652744,0.000149987,0.000149987,3,3,0,0,13,0,13,1,0,1,1,0.8,0.801666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/itemviews/customsortfiltermodel,0,227,0.083700441,1,10,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,3,3,0,0,10,0,10,1,0,1,1,0.733333333,0.783333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/itemviews/dirview,0,15,0.066666673,1,2,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,3,3,0,0,10,0,10,1,0,1,1,0.733333333,0.783333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/itemviews/editabletreemodel,0,429,0.198135198,1,14,0,1,0,1,1,1,1,1,5,0,5,1,0,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,5,5,0,0,15,0,15,1,0,1,1,0.86875,0.838076742,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/itemviews/fetchmore,0,117,0.136752137,2,18,0,2,0,2,0.5,0.981066731,1,1,7,0,7,1,1,1,0,17.51652744,17.51652744,0.000149987,0.000149987,3,3,0,0,13,0,13,1,0,1,1,0.8,0.801666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/itemviews/frozencolumn,0,126,0.142857144,1,6,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,3,3,0,0,10,0,10,1,0,1,1,0.733333333,0.783333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/itemviews/interview,0,156,0.211538462,1,6,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,4,4,0,0,11,0,11,1,0,1,1,0.8,0.81819209,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/itemviews/pixelator,0,274,0.120437957,3,18,1,3,0,3,0.333333333,0.984549155,1,1,8,0,8,1,1,2,1,2.294871795,12.44264223,0.000201491,0.012920504,4,4,0,0,17,0,17,1,0,1,1,0.875,0.829761905,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/itemviews/puzzle,0,437,0.155606408,1,14,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,5,5,0,0,15,0,15,1,0,1,1,0.86875,0.838076742,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/itemviews/simpledommodel,0,227,0.189427313,1,14,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,6,6,0,0,16,0,16,1,0,1,1,0.9375,0.861208636,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/itemviews/simpletreemodel,0,204,0.200980393,1,10,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,5,5,0,0,15,0,15,1,0,1,1,0.86875,0.838076742,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/itemviews/simplewidgetmapper,0,100,0.060000001,2,8,0,2,0,2,0.5,0.976740528,1,1,7,0,7,1,1,1,0,17.51652744,17.51652744,0.000149987,0.000149987,3,3,0,0,13,0,13,1,0,1,1,0.8,0.801666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/itemviews/spinboxdelegate,0,66,0.121212123,1,6,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,4,4,0,0,15,0,15,1,0,1,1,0.8,0.826666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/itemviews/spreadsheet,0,758,0.126649077,4,26,1,4,0,4,0.25,0.983503696,0.75,0.846153846,8,0,8,1,2,2,1,2.294871795,12.44264223,0.000201491,0.012920504,3,3,0,0,15,0,15,1,0,1,1,0.8375,0.818055556,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/itemviews/stardelegate,0,240,0.1625,1,14,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,3,3,0,0,12,0,12,1,0,1,1,0.733333333,0.767708333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/layouts/basiclayouts,0,110,0.081818183,1,6,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,3,3,0,0,10,0,10,1,0,1,1,0.733333333,0.783333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/layouts/borderlayout,0,207,0.169082126,1,10,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,4,4,0,0,14,0,14,1,0,1,1,0.8,0.814166667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/layouts/dynamiclayouts,0,137,0.094890512,1,6,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,3,3,0,0,10,0,10,1,0,1,1,0.733333333,0.783333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/layouts/flowlayout,0,179,0.167597766,1,10,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,4,4,0,0,14,0,14,1,0,1,1,0.8,0.814166667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/mainwindows/application,0,284,0.116197183,1,6,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,3,3,0,0,10,0,10,1,0,1,1,0.733333333,0.767708333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/mainwindows/dockwidgets,0,290,0.089655173,1,6,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,3,3,0,0,10,0,10,1,0,1,1,0.733333333,0.758333333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/mainwindows/mainwindow,0,1387,0.132660418,1,14,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,3,3,0,0,12,0,12,1,0,1,1,0.733333333,0.767708333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/mainwindows/mdi,0,502,0.121513944,1,10,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,3,3,0,0,10,0,10,1,0,1,1,0.733333333,0.767708333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/mainwindows/menus,0,318,0.078616352,1,6,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,2,2,0,0,8,0,8,1,0,1,1,0.666666667,0.711111111,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/mainwindows/recentfiles,0,221,0.126696833,1,6,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,3,3,0,0,10,0,10,1,0,1,1,0.733333333,0.767708333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/mainwindows/sdi,0,335,0.113432836,1,6,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,3,3,0,0,10,0,10,1,0,1,1,0.733333333,0.767708333,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/painting/affine,0,828,0.056763285,2,10,1,2,0,2,0.5,1,1,1,6,0,6,1,1,0,0,572.6358524,572.6358524,0.025049242,0.025049242,3,3,0,0,12,0,12,1,0,1,1,0.8,0.826666667,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
qtbase.examples/widgets/painting/basicdrawing,0,349,0.100286533,1,10,0,1,0,1,1,1,1,1,5,0,5,1,1,0,0,33.73670475,33.73670475,9.85E-05,9.85E-05,4,4,0,0,16,0,16,1,0,1,1,0.99463807,0.875424486,qtbase,0,0,0,0,0,0,0,0,0,0,0,0,0
